id,jid,jobname,salary,workExp,eduLevel,cname,ctype,csize,jobtype,cityname
9074,CC503357129J00151144609,性能测试工程师,10K-15K,不限,学历不限,山东国盾网信息科技有限公司,民营,20-99人,IT质量管理/测试/配置管理,济南
9075,CC298116912J00171182404,金融业务分析工程师,8K-10K,1-3年,本科,烟台华莱数据技术有限公司,民营,20-99人,银行,烟台
9076,CC294995410J00291802806,算法工程师,8K-14K,1-3年,本科,政和科技股份有限公司,民营,100-499人,软件/互联网开发/系统集成,济南
9077,CC840972360J00128425515,计算化学研发助理,5K-10K,不限,硕士,青岛海洋生物医药研究院,事业单位,100-499人,软件/互联网开发/系统集成,青岛
9078,CC562167120J00409270701,电力气象研究员,10K-20K,不限,本科,济南创智电气科技有限公司,民营,100-499人,公务员/事业单位/科研机构,济南
9079,CC342409116J90250884000,JAVA软件工程师（上市公司 五险一金 双休）,5K-10K,1-3年,大专,青岛萨纳斯智能科技股份有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,青岛
9080,CC436077012J00084850206,数据库开发工程师,8K-16K,不限,大专,江苏三希科技股份有限公司济南分公司,合资,100-499人,软件/互联网开发/系统集成,济南
9081,CZ701974320J00161291913,java开发工程师,4K-8K,不限,本科,北京韦尔科技有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9082,CC144937779J00312032402,运维工程师,3K-6K,不限,学历不限,青岛通产智能科技股份有限公司,股份制企业,100-499人,IT运维/技术支持,青岛
9083,CC324628212J00254161406,大数据研发工程师,10K-15K,1-3年,本科,智洋创新科技股份有限公司,民营,100-499人,软件/互联网开发/系统集成,淄博
9084,CC120205182J00120823115,算法工程师,13K-25K,不限,本科,曙光信息产业（北京）有限公司,国企,1000-9999人,软件/互联网开发/系统集成,青岛
9085,CC377258030J00307145107,软件测试工程师,5K-8K,1-3年,本科,山东有人信息技术有限公司,民营,100-499人,IT质量管理/测试/配置管理,济南
9086,CC535312023J90250015000,Linux运维工程师,15K-20K,1-3年,本科,青岛易迈进信息技术有限公司,外商独资,20-99人,软件/互联网开发/系统集成,青岛
9087,CC628812282J00050540713,h5前端开发工程师,8K-10K,3-5年,本科,济南企叮咚信息科技有限公司,民营,100-499人,软件/互联网开发/系统集成,济南
9088,CC297938216J00178802606,智能化和信息化会计教师,4K-6K,无经验,硕士,青岛理工大学琴岛学院,其它,1000-9999人,教育/培训,青岛
9089,CC367979817J00230052406,开发工程师 双休,4K-8K,1-3年,大专,山东企联信息技术股份有限公司,上市公司,100-499人,软件/互联网开发/系统集成,济南
9090,CC341624538J00255365506,测试工程师,5K-8K,3-5年,本科,山东十二学教育科技有限公司,民营,100-499人,IT质量管理/测试/配置管理,烟台
9091,CZ841071370J00172366411,后端工程师,8K-10K,1-3年,大专,青岛安铭信息科技有限公司,民营,20-99人,软件/互联网开发/系统集成,青岛
9092,CC426515234J00132259514,高级渗透测试工程师,15K-30K,5-10年,学历不限,山东云天安全技术有限公司,民营,100-499人,IT运维/技术支持,济南
9093,CC436077012J00084851806,大数据开发工程师,8K-16K,不限,大专,江苏三希科技股份有限公司济南分公司,合资,100-499人,软件/互联网开发/系统集成,济南
9094,CC120205182J00106337815,测试开发工程师,4K-6K,1年以下,本科,曙光信息产业（北京）有限公司,国企,1000-9999人,IT质量管理/测试/配置管理,青岛
9095,CC541265229J00374181603,后台开发高级工程师,10K-15K,3-5年,本科,山东省互联网传媒集团股份有限公司,国企,1000-9999人,软件/互联网开发/系统集成,济南
9096,CC290821112J00299606608,人工智能研发工程师,12K-15K,3-5年,硕士,山东比亚科技有限公司,民营,100-499人,软件/互联网开发/系统集成,济南
9097,CZ503461420J00247326307,java开发工程师,5K-10K,1-3年,大专,济南展达电子技术有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9098,CC490680388J00148872114,运维工程师,6K-8K,1-3年,大专,北京国电海通科技发展有限公司济南分公司,民营,100-499人,IT运维/技术支持,济南
9099,CC457741984J00143058410,机器人软件系统架构工程师,8K-15K,5-10年,本科,烟台市广智微芯智能科技有限责任公司,民营,20-99人,IT运维/技术支持,烟台
9100,CZ731288250J00139621909,IT、计算机、软件开发、CAD制图、机械设计制造、农学园艺、畜牧,10K-15K,不限,大专,烟台和易国际经济技术合作有限公司,民营,20-99人,软件/互联网开发/系统集成,潍坊
9101,CC857223040J00143425412,web前端中级工程师,4K-6K,1年以下,大专,青岛左岸企业营销策划管理有限公司,民营,20-99人,软件/互联网开发/系统集成,青岛
9102,CC616496127J00391274405,软件开发,4K-6K,不限,大专,山东瑞中智能科技股份有限公司,民营,20人以下,软件/互联网开发/系统集成,济南
9103,CZ731288250J00139623209,IT、计算机、软件、CAD、机械设计制造、电子、农学园艺、畜牧,10K-15K,不限,大专,烟台和易国际经济技术合作有限公司,民营,20-99人,软件/互联网开发/系统集成,泰安
9104,CC338049938J00099663714,大数据Web前端开发工程师,8K-12K,1-3年,本科,青岛清控人居数据科技有限公司,国企,20-99人,软件/互联网开发/系统集成,青岛
9105,CC503357129J00151144109,功能测试工程师,10K-15K,不限,学历不限,山东国盾网信息科技有限公司,民营,20-99人,IT质量管理/测试/配置管理,济南
9106,CC327092430J90250007000,嵌入式软件工程师（院士港）,5K-8K,1-3年,本科,青岛森科特智能仪器有限公司,民营,20-99人,硬件开发,青岛
9107,CC883802020J00162833510,智能机器人软件开发工程师,4K-6K,1-3年,大专,青岛天聚智能科技有限公司,民营,20-99人,软件/互联网开发/系统集成,青岛
9108,CC283199685J00319473501,爬虫工程师,8K-10K,3-5年,大专,法正项目管理集团有限公司,民营,100-499人,软件/互联网开发/系统集成,济南
9109,CC335155939J00238075902,技术支持工程师,6K-8K,1-3年,大专,深圳市越疆科技有限公司,民营,100-499人,IT运维/技术支持,济南
9110,CC294832380J90250015000,高级数据分析师,6K-10K,1-3年,本科,山东财兜信息科技有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9111,CC572693422J00158635313,测试工程师,5K-8K,1-3年,本科,山东趣维网络科技有限公司,民营,20-99人,IT质量管理/测试/配置管理,济南
9112,CC868628280J00133940912,研发工程师,6K-12K,5-10年,本科,腾讯烟台新工科研究院,其它,100-499人,软件/互联网开发/系统集成,烟台
9113,CC258081218J00294937602,二线维护岗位,4K-6K,1-3年,本科,山东鲁浦信息技术有限公司,民营,100-499人,IT运维/技术支持,济南
9114,CC608441481J00056851710,售前工程师（云计算技术方向）,4K-8K,无经验,本科,山东云管家数据科技有限公司,民营,1000-9999人,IT运维/技术支持,青岛
9115,CC120749857J00197217502,安全开发工程师,12.5K-17K,3-5年,本科,山东山大电力技术股份有限公司,其它,100-499人,IT运维/技术支持,济南
9116,CZ320133180J00218934607,大数据开发实习生,1K-2K,无经验,本科,山东摩西网络科技有限公司,民营,20-99人,软件/互联网开发/系统集成,烟台
9117,CC436077012J90250551000,数据分析师,7K-14K,不限,大专,江苏三希科技股份有限公司济南分公司,合资,100-499人,软件/互联网开发/系统集成,济南
9118,CC441077115J00159222313,大数据研发工程师,10K-15K,1-3年,本科,济南驰昊电力科技有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,济南
9119,CC424872318J90250638000,软件测试工程师,4K-6K,3-5年,本科,山东省软件评测中心,事业单位,100-499人,IT运维/技术支持,青岛
9120,CZ320133180J00189178907,大数据高级开发工程师,6K-10K,1-3年,本科,山东摩西网络科技有限公司,民营,20-99人,软件/互联网开发/系统集成,烟台
9121,CC347182982J00292085503,大数据工程师,10K-15K,3-5年,大专,远邦国投股份有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,济南
9122,CZ731288250J00139622809,IT、计算机、软件、CAD、机械设计制造、电子、农学园艺、畜牧,10K-15K,不限,大专,烟台和易国际经济技术合作有限公司,民营,20-99人,软件/互联网开发/系统集成,烟台
9123,CC457741984J00023539310,嵌入式软件工程师（算法）,6K-12K,3-5年,本科,烟台市广智微芯智能科技有限责任公司,民营,20-99人,软件/互联网开发/系统集成,烟台
9124,CC348597482J00388156305,运维工程师,6K-8K,3-5年,本科,青岛澳西卡网络科技有限公司,民营,100-499人,IT运维/技术支持,青岛
9125,CC695345220J00067357910,数据建模分析师,15K-20K,3-5年,本科,辽宁和鸿盈科通信有限公司山东分公司,股份制企业,500-999人,软件/互联网开发/系统集成,济南
9126,CC824984810J00123495611,测试工程师,5K-7K,1-3年,本科,青岛方寸微电子科技有限公司,民营,20-99人,电子/电器/半导体/仪器仪表,济南
9127,CC181976013J00296421602,人工智能工程师,12K-20K,1-3年,本科,青岛思普润水处理股份有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,青岛
9128,CC342207312J00180429204,大数据工程师,10K-15K,不限,学历不限,青岛海纳光电环保有限公司,民营,100-499人,其他,青岛
9129,CZ695117380J00197789411,ai工程师,10K-20K,不限,本科,青岛银和盛工程管理有限公司,民营,20-99人,软件/互联网开发/系统集成,青岛
9130,CC338049938J00130296614,爬虫工程师,6K-12K,1-3年,本科,青岛清控人居数据科技有限公司,国企,20-99人,软件/互联网开发/系统集成,青岛
9131,CC599007185J00152636512,信息安全工程师,6K-10K,不限,本科,航天信息(山东)科技有限公司烟台分公司,国企,100-499人,IT运维/技术支持,烟台
9132,CZ846703440J00166073412,少儿编程老师,4K-6K,不限,本科,淄博乐因教育科技有限公司,民营,20人以下,教育/培训,淄博
9133,CC314034830J00295761104,5G网管/网络编排工程师-爱立信,8K-12K,3-5年,本科,点米服务外包(上海)有限公司深圳分公司,上市公司,1000-9999人,电信/通信技术开发及应用,济南
9134,CC344761789J00384123603,云计算运维讲师/导师,6K-10K,1-3年,本科,山东一道云信息科技发展有限公司,股份制企业,100-499人,IT运维/技术支持,济南
9135,CC298116912J00304484504,数据分析工程师,8K-10K,1-3年,本科,烟台华莱数据技术有限公司,民营,20-99人,软件/互联网开发/系统集成,烟台
9136,CC344761789J00384537103,人工智能讲师/导师,6K-8K,1-3年,本科,山东一道云信息科技发展有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,济南
9137,CC344761789J00384524903,大数据讲师/导师,6K-8K,1-3年,本科,山东一道云信息科技发展有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,济南
9138,CC243782719J00062566008,创意制造编程方向的课程研发老师,4K-8K,1-3年,本科,山东东方信达信息科技股份有限公司,股份制企业,100-499人,教育/培训,济南
9139,CC609411180J00114235809,运营经理互联网,15K-20K,1-3年,本科,淄博草生堂医疗服务有限公司,合资,20-99人,互联网产品/运营管理,淄博
9140,CC490680388J00172662314,大数据开发工程师,8K-10K,1-3年,本科,北京国电海通科技发展有限公司济南分公司,民营,100-499人,软件/互联网开发/系统集成,济南
9141,CC186596123J00152742215,交易系统架构师,25K-50K,不限,本科,济南道远投资管理有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9142,CC344761789J00384513403,云计算开发讲师/导师,6K-8K,1-3年,本科,山东一道云信息科技发展有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,德州
9143,CC263066685J00412029105,linux软件研发工程师,8K-12K,3-5年,本科,青岛华烁高科新能源技术有限公司,合资,1000-9999人,软件/互联网开发/系统集成,青岛
9144,CC440217021J00387371107,物流算法工程师,15K-20K,3-5年,本科,山东青鸟软通信息技术股份有限公司,上市公司,500-999人,软件/互联网开发/系统集成,青岛
9145,CC180528322J00377071001,高级java工程师,10K-14K,3-5年,大专,山东科润信息技术有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9146,CC344761789J00384524703,大数据讲师/导师,6K-8K,1-3年,本科,山东一道云信息科技发展有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,德州
9147,CC559060830J00207898611,信息技术员,2K-4K,3-5年,大专,济宁点金生物科技有限公司,民营,20-99人,IT运维/技术支持,济宁
9148,CC339832220J00337980907,软件工程师 ,3K-6K,1-3年,本科,山东中拓信息科技有限公司,民营,20-99人,软件/互联网开发/系统集成,泰安
9149,CC862533710J00164595010,招JAVA讲师,3K-5K,1-3年,大专,日信(威海)计算机技术有限公司,外商独资,100-499人,教育/培训,威海
9150,CC416074588J00390185603,SLAM开发经理,10K-15K,5-10年,本科,山东亚历山大智能科技有限公司,民营,20-99人,软件/互联网开发/系统集成,济南
9151,CC230752827J00389714003,linux系统运维工程师,4K-7K,不限,学历不限,山东科大微机应用研究所有限公司,民营,100-499人,IT运维/技术支持,济南
9152,CC230752827J00389724303,数据挖掘工程师,5K-10K,不限,学历不限,山东科大微机应用研究所有限公司,民营,100-499人,软件/互联网开发/系统集成,济南
9153,CC457741984J00081512110,APP开发软件工程师,6K-12K,3-5年,本科,烟台市广智微芯智能科技有限责任公司,民营,20-99人,软件/互联网开发/系统集成,烟台
